system,band,width_mm,drop_mm,price
Louvolite,D,3300,2130,275.0
Louvolite,D,3500,2130,303.0
Louvolite,D,610,2430,140.0
Louvolite,D,810,2430,142.0
Louvolite,D,1020,2430,143.0
Louvolite,D,1220,2430,146.0
Louvolite,D,1420,2430,147.0
Louvolite,D,1630,2430,150.0
Louvolite,D,1830,2430,151.0
Louvolite,D,2030,2430,187.0
Louvolite,D,2240,2430,193.0
Louvolite,D,2440,2430,204.0
Louvolite,D,2640,2430,213.0
Louvolite,D,2850,2430,220.0
Louvolite,D,3000,2430,229.0
Louvolite,D,3150,2430,253.0
Louvolite,D,3300,2430,277.0
Louvolite,D,3500,2430,305.0
Louvolite,D,610,2730,150.0
Louvolite,D,810,2730,151.0
Louvolite,D,1020,2730,154.0
Louvolite,D,1220,2730,155.0
Louvolite,D,1420,2730,156.0
Louvolite,D,1630,2730,158.0
Louvolite,D,1830,2730,162.0
Louvolite,D,2030,2730,213.0
Louvolite,D,2240,2730,220.0
Louvolite,D,2440,2730,227.0
Louvolite,D,2640,2730,233.0
Louvolite,D,2850,2730,240.0
Louvolite,D,3000,2730,246.0
Louvolite,D,3150,2730,271.0
Louvolite,D,3300,2730,298.0
Louvolite,D,3500,2730,327.0
Louvolite,D,610,3000,162.0
Louvolite,D,810,3000,165.0
Louvolite,D,1020,3000,166.0
Louvolite,D,1220,3000,170.0
Louvolite,D,1420,3000,173.0
Louvolite,D,1630,3000,176.0
Louvolite,D,1830,3000,178.0
Louvolite,D,2030,3000,239.0
Louvolite,D,2240,3000,245.0
Louvolite,D,2440,3000,250.0
Louvolite,D,2640,3000,260.0
Louvolite,D,2850,3000,265.0
Louvolite,D,3000,3000,273.0
Louvolite,D,3150,3000,300.0
Louvolite,D,3300,3000,330.0
Louvolite,D,3500,3000,363.0
Louvolite,D,610,3350,178.0
Louvolite,D,810,3350,180.0
Louvolite,D,1020,3350,182.0
Louvolite,D,1220,3350,186.0
Louvolite,D,1420,3350,189.0
Louvolite,D,1630,3350,194.0
Louvolite,D,1830,3350,197.0
Louvolite,D,2030,3350,262.0
Louvolite,D,2240,3350,270.0
Louvolite,D,2440,3350,276.0
Louvolite,D,2640,3350,286.0
Louvolite,D,2850,3350,292.0
Louvolite,D,3000,3350,300.0
Louvolite,D,3150,3350,330.0
Louvolite,D,3300,3350,363.0
Louvolite,D,3500,3350,400.0
Louvolite,D,610,3700,197.0
Louvolite,D,810,3700,199.0
Louvolite,D,1020,3700,201.0
Louvolite,D,1220,3700,205.0
Louvolite,D,1420,3700,209.0
Louvolite,D,1630,3700,213.0
Louvolite,D,1830,3700,215.0
Louvolite,D,2030,3700,289.0
Louvolite,D,2240,3700,296.0
Louvolite,D,2440,3700,303.0
Louvolite,D,2640,3700,315.0
Louvolite,D,2850,3700,321.0
Louvolite,D,3000,3700,330.0
Louvolite,D,3150,3700,363.0
Louvolite,D,3300,3700,400.0
Louvolite,D,3500,3700,439.0
Louvolite,D,610,4000,215.0
Louvolite,D,810,4000,218.0
Louvolite,D,1020,4000,219.0
Louvolite,D,1220,4000,226.0
Louvolite,D,1420,4000,230.0
Louvolite,D,1630,4000,235.0
Louvolite,D,1830,4000,237.0
Louvolite,D,2030,4000,318.0
Louvolite,D,2240,4000,326.0
Louvolite,D,2440,4000,333.0
Louvolite,D,2640,4000,347.0
Louvolite,D,2850,4000,353.0
Louvolite,D,3000,4000,363.0
Louvolite,D,3150,4000,400.0
Louvolite,D,3300,4000,439.0
Louvolite,D,3500,4000,484.0
Louvolite,E,610,760,73.0
Louvolite,E,810,760,75.0
