system,band,width_mm,drop_mm,price
Standard Cord Freehang,C,1450,2800,379.0
Standard Cord Freehang,C,1600,2800,406.0
Standard Cord Freehang,C,1750,2800,435.0
Standard Cord Freehang,C,1900,2800,466.0
Standard Cord Freehang,C,2050,2800,500.0
Standard Cord Freehang,C,2200,2800,535.0
Standard Cord Freehang,C,2350,2800,574.0
Standard Cord Freehang,C,2500,2800,621.0
Standard Cord Freehang,C,250,3000,188.0
Standard Cord Freehang,C,400,3000,213.0
Standard Cord Freehang,C,550,3000,238.0
Standard Cord Freehang,C,700,3000,263.0
Standard Cord Freehang,C,850,3000,299.0
Standard Cord Freehang,C,1000,3000,321.0
Standard Cord Freehang,C,1150,3000,345.0
Standard Cord Freehang,C,1300,3000,369.0
Standard Cord Freehang,C,1450,3000,396.0
Standard Cord Freehang,C,1600,3000,425.0
Standard Cord Freehang,C,1750,3000,455.0
Standard Cord Freehang,C,1900,3000,489.0
Standard Cord Freehang,C,2050,3000,524.0
Standard Cord Freehang,C,2200,3000,561.0
Standard Cord Freehang,C,2350,3000,601.0
Standard Cord Freehang,D,250,200,105.0
Standard Cord Freehang,D,400,200,110.0
Standard Cord Freehang,D,550,200,113.0
Standard Cord Freehang,D,700,200,114.0
Standard Cord Freehang,D,850,200,118.0
Standard Cord Freehang,D,1000,200,126.0
Standard Cord Freehang,D,1150,200,129.0
Standard Cord Freehang,D,1300,200,140.0
Standard Cord Freehang,D,1450,200,146.0
Standard Cord Freehang,D,1600,200,152.0
Standard Cord Freehang,D,1750,200,159.0
Standard Cord Freehang,D,1900,200,168.0
Standard Cord Freehang,D,2050,200,176.0
Standard Cord Freehang,D,2200,200,185.0
Standard Cord Freehang,D,2350,200,195.0
Standard Cord Freehang,D,2500,200,204.0
Standard Cord Freehang,D,2650,200,214.0
Standard Cord Freehang,D,2800,200,225.0
Standard Cord Freehang,D,3000,200,236.0
Standard Cord Freehang,D,250,400,110.0
Standard Cord Freehang,D,400,400,114.0
Standard Cord Freehang,D,550,400,117.0
Standard Cord Freehang,D,700,400,121.0
Standard Cord Freehang,D,850,400,126.0
Standard Cord Freehang,D,1000,400,134.0
Standard Cord Freehang,D,1150,400,144.0
Standard Cord Freehang,D,1300,400,150.0
Standard Cord Freehang,D,1450,400,156.0
Standard Cord Freehang,D,1600,400,167.0
Standard Cord Freehang,D,1750,400,175.0
Standard Cord Freehang,D,1900,400,184.0
Standard Cord Freehang,D,2050,400,193.0
Standard Cord Freehang,D,2200,400,203.0
Standard Cord Freehang,D,2350,400,212.0
Standard Cord Freehang,D,2500,400,224.0
Standard Cord Freehang,D,2650,400,235.0
Standard Cord Freehang,D,2800,400,246.0
Standard Cord Freehang,D,3000,400,259.0
Standard Cord Freehang,D,250,600,113.0
Standard Cord Freehang,D,400,600,118.0
Standard Cord Freehang,D,550,600,125.0
Standard Cord Freehang,D,700,600,128.0
Standard Cord Freehang,D,850,600,134.0
Standard Cord Freehang,D,1000,600,146.0
Standard Cord Freehang,D,1150,600,152.0
Standard Cord Freehang,D,1300,600,161.0
Standard Cord Freehang,D,1450,600,174.0
Standard Cord Freehang,D,1600,600,183.0
Standard Cord Freehang,D,1750,600,193.0
Standard Cord Freehang,D,1900,600,202.0
Standard Cord Freehang,D,2050,600,212.0
Standard Cord Freehang,D,2200,600,223.0
Standard Cord Freehang,D,2350,600,234.0
Standard Cord Freehang,D,2500,600,245.0
Standard Cord Freehang,D,2650,600,258.0
Standard Cord Freehang,D,2800,600,271.0
Standard Cord Freehang,D,3000,600,285.0
Standard Cord Freehang,D,250,800,117.0
Standard Cord Freehang,D,400,800,125.0
Standard Cord Freehang,D,550,800,129.0
Standard Cord Freehang,D,700,800,136.0
Standard Cord Freehang,D,850,800,144.0
Standard Cord Freehang,D,1000,800,153.0
Standard Cord Freehang,D,1150,800,164.0
Standard Cord Freehang,D,1300,800,178.0
Standard Cord Freehang,D,1450,800,186.0
Standard Cord Freehang,D,1600,800,200.0
Standard Cord Freehang,D,1750,800,210.0
Standard Cord Freehang,D,1900,800,220.0
Standard Cord Freehang,D,2050,800,231.0
Standard Cord Freehang,D,2200,800,243.0
Standard Cord Freehang,D,2350,800,255.0
Standard Cord Freehang,D,2500,800,268.0
Standard Cord Freehang,D,2650,800,282.0
Standard Cord Freehang,D,2800,800,295.0
Standard Cord Freehang,D,3000,800,309.0
Standard Cord Freehang,D,250,1000,121.0
Standard Cord Freehang,D,400,1000,129.0
Standard Cord Freehang,D,550,1000,136.0
Standard Cord Freehang,D,700,1000,146.0
Standard Cord Freehang,D,850,1000,152.0
Standard Cord Freehang,D,1000,1000,164.0
Standard Cord Freehang,D,1150,1000,178.0
Standard Cord Freehang,D,1300,1000,190.0
Standard Cord Freehang,D,1450,1000,203.0
Standard Cord Freehang,D,1600,1000,216.0
Standard Cord Freehang,D,1750,1000,227.0
Standard Cord Freehang,D,1900,1000,238.0
Standard Cord Freehang,D,2050,1000,250.0
Standard Cord Freehang,D,2200,1000,263.0
Standard Cord Freehang,D,2350,1000,276.0
Standard Cord Freehang,D,2500,1000,290.0
Standard Cord Freehang,D,2650,1000,304.0
Standard Cord Freehang,D,2800,1000,320.0
Standard Cord Freehang,D,3000,1000,335.0
Standard Cord Freehang,D,250,1200,128.0
Standard Cord Freehang,D,400,1200,140.0
Standard Cord Freehang,D,550,1200,147.0
Standard Cord Freehang,D,700,1200,156.0
Standard Cord Freehang,D,850,1200,164.0
Standard Cord Freehang,D,1000,1200,181.0
Standard Cord Freehang,D,1150,1200,195.0
Standard Cord Freehang,D,1300,1200,208.0
Standard Cord Freehang,D,1450,1200,225.0
Standard Cord Freehang,D,1600,1200,240.0
Standard Cord Freehang,D,1750,1200,253.0
Standard Cord Freehang,D,1900,1200,265.0
Standard Cord Freehang,D,2050,1200,278.0
Standard Cord Freehang,D,2200,1200,292.0
Standard Cord Freehang,D,2350,1200,306.0
Standard Cord Freehang,D,2500,1200,322.0
Standard Cord Freehang,D,2650,1200,337.0
Standard Cord Freehang,D,2800,1200,355.0
Standard Cord Freehang,D,3000,1200,373.0
Standard Cord Freehang,D,250,1400,136.0
Standard Cord Freehang,D,400,1400,149.0
Standard Cord Freehang,D,550,1400,157.0
Standard Cord Freehang,D,700,1400,173.0
Standard Cord Freehang,D,850,1400,181.0
Standard Cord Freehang,D,1000,1400,197.0
Standard Cord Freehang,D,1150,1400,212.0
Standard Cord Freehang,D,1300,1400,232.0
Standard Cord Freehang,D,1450,1400,249.0
Standard Cord Freehang,D,1600,1400,271.0
Standard Cord Freehang,D,1750,1400,290.0
Standard Cord Freehang,D,1900,1400,311.0
Standard Cord Freehang,D,2050,1400,332.0
Standard Cord Freehang,D,2200,1400,355.0
Standard Cord Freehang,D,2350,1400,380.0
Standard Cord Freehang,D,2500,1400,407.0
Standard Cord Freehang,D,2650,1400,436.0
Standard Cord Freehang,D,2800,1400,466.0
Standard Cord Freehang,D,3000,1400,499.0
Standard Cord Freehang,D,250,1600,147.0
Standard Cord Freehang,D,400,1600,157.0
Standard Cord Freehang,D,550,1600,173.0
Standard Cord Freehang,D,700,1600,184.0
Standard Cord Freehang,D,850,1600,195.0
Standard Cord Freehang,D,1000,1600,216.0
Standard Cord Freehang,D,1150,1600,235.0
Standard Cord Freehang,D,1300,1600,256.0
Standard Cord Freehang,D,1450,1600,275.0
Standard Cord Freehang,D,1600,1600,295.0
Standard Cord Freehang,D,1750,1600,316.0
Standard Cord Freehang,D,1900,1600,337.0
Standard Cord Freehang,D,2050,1600,361.0
Standard Cord Freehang,D,2200,1600,386.0
Standard Cord Freehang,D,2350,1600,413.0
Standard Cord Freehang,D,2500,1600,442.0
Standard Cord Freehang,D,2650,1600,473.0
Standard Cord Freehang,D,2800,1600,506.0
Standard Cord Freehang,D,3000,1600,541.0
Standard Cord Freehang,D,250,1800,156.0
Standard Cord Freehang,D,400,1800,173.0
Standard Cord Freehang,D,550,1800,184.0
Standard Cord Freehang,D,700,1800,200.0
Standard Cord Freehang,D,850,1800,212.0
Standard Cord Freehang,D,1000,1800,236.0
Standard Cord Freehang,D,1150,1800,258.0
Standard Cord Freehang,D,1300,1800,280.0
Standard Cord Freehang,D,1450,1800,300.0
Standard Cord Freehang,D,1600,1800,321.0
Standard Cord Freehang,D,1750,1800,344.0
Standard Cord Freehang,D,1900,1800,367.0
Standard Cord Freehang,D,2050,1800,393.0
Standard Cord Freehang,D,2200,1800,421.0
Standard Cord Freehang,D,2350,1800,450.0
Standard Cord Freehang,D,2500,1800,482.0
Standard Cord Freehang,D,2650,1800,515.0
Standard Cord Freehang,D,2800,1800,552.0
Standard Cord Freehang,D,3000,1800,590.0
Standard Cord Freehang,D,250,2000,167.0
Standard Cord Freehang,D,400,2000,184.0
Standard Cord Freehang,D,550,2000,201.0
Standard Cord Freehang,D,700,2000,216.0
Standard Cord Freehang,D,850,2000,233.0
Standard Cord Freehang,D,1000,2000,256.0
Standard Cord Freehang,D,1150,2000,275.0
Standard Cord Freehang,D,1300,2000,295.0
Standard Cord Freehang,D,1450,2000,316.0
Standard Cord Freehang,D,1600,2000,337.0
Standard Cord Freehang,D,1750,2000,361.0
Standard Cord Freehang,D,1900,2000,386.0
Standard Cord Freehang,D,2050,2000,413.0
Standard Cord Freehang,D,2200,2000,442.0
Standard Cord Freehang,D,2350,2000,473.0
Standard Cord Freehang,D,2500,2000,506.0
Standard Cord Freehang,D,2650,2000,541.0
Standard Cord Freehang,D,2800,2000,580.0
Standard Cord Freehang,D,3000,2000,620.0
Standard Cord Freehang,D,250,2200,177.0
Standard Cord Freehang,D,400,2200,193.0
Standard Cord Freehang,D,550,2200,211.0
Standard Cord Freehang,D,700,2200,228.0
Standard Cord Freehang,D,850,2200,247.0
Standard Cord Freehang,D,1000,2200,274.0
Standard Cord Freehang,D,1150,2200,294.0
Standard Cord Freehang,D,1300,2200,314.0
Standard Cord Freehang,D,1450,2200,336.0
Standard Cord Freehang,D,1600,2200,359.0
Standard Cord Freehang,D,1750,2200,385.0
Standard Cord Freehang,D,1900,2200,412.0
Standard Cord Freehang,D,2050,2200,441.0
Standard Cord Freehang,D,2200,2200,471.0
Standard Cord Freehang,D,2350,2200,504.0
Standard Cord Freehang,D,2500,2200,539.0
Standard Cord Freehang,D,2650,2200,578.0
Standard Cord Freehang,D,2800,2200,618.0
Standard Cord Freehang,D,3000,2200,661.0
Standard Cord Freehang,D,250,2400,183.0
Standard Cord Freehang,D,400,2400,203.0
Standard Cord Freehang,D,550,2400,224.0
Standard Cord Freehang,D,700,2400,242.0
Standard Cord Freehang,D,850,2400,263.0
Standard Cord Freehang,D,1000,2400,291.0
Standard Cord Freehang,D,1150,2400,312.0
Standard Cord Freehang,D,1300,2400,333.0
Standard Cord Freehang,D,1450,2400,356.0
Standard Cord Freehang,D,1600,2400,381.0
Standard Cord Freehang,D,1750,2400,408.0
Standard Cord Freehang,D,1900,2400,437.0
Standard Cord Freehang,D,2050,2400,467.0
Standard Cord Freehang,D,2200,2400,500.0
Standard Cord Freehang,D,2350,2400,535.0
Standard Cord Freehang,D,2500,2400,572.0
Standard Cord Freehang,D,2650,2400,612.0
Standard Cord Freehang,D,2800,2400,655.0
Standard Cord Freehang,D,3000,2400,701.0
Standard Cord Freehang,D,250,2600,190.0
Standard Cord Freehang,D,400,2600,212.0
Standard Cord Freehang,D,550,2600,235.0
Standard Cord Freehang,D,700,2600,258.0
Standard Cord Freehang,D,850,2600,278.0
Standard Cord Freehang,D,1000,2600,298.0
Standard Cord Freehang,D,1150,2600,319.0
Standard Cord Freehang,D,1300,2600,342.0
Standard Cord Freehang,D,1450,2600,365.0
Standard Cord Freehang,D,1600,2600,390.0
Standard Cord Freehang,D,1750,2600,418.0
Standard Cord Freehang,D,1900,2600,447.0
Standard Cord Freehang,D,2050,2600,478.0
Standard Cord Freehang,D,2200,2600,512.0
Standard Cord Freehang,D,2350,2600,548.0
Standard Cord Freehang,D,2500,2600,586.0
Standard Cord Freehang,D,2650,2600,627.0
Standard Cord Freehang,D,2800,2600,671.0
Standard Cord Freehang,D,3000,2600,718.0
Standard Cord Freehang,D,250,2800,200.0
Standard Cord Freehang,D,400,2800,225.0
Standard Cord Freehang,D,550,2800,247.0
Standard Cord Freehang,D,700,2800,274.0
Standard Cord Freehang,D,850,2800,298.0
Standard Cord Freehang,D,1000,2800,319.0
Standard Cord Freehang,D,1150,2800,342.0
Standard Cord Freehang,D,1300,2800,365.0
Standard Cord Freehang,D,1450,2800,391.0
Standard Cord Freehang,D,1600,2800,418.0
Standard Cord Freehang,D,1750,2800,447.0
Standard Cord Freehang,D,1900,2800,478.0
Standard Cord Freehang,D,2050,2800,512.0
Standard Cord Freehang,D,2200,2800,548.0
Standard Cord Freehang,D,2350,2800,587.0
Standard Cord Freehang,D,2500,2800,633.0
Standard Cord Freehang,D,250,3000,207.0
Standard Cord Freehang,D,400,3000,235.0
Standard Cord Freehang,D,550,3000,262.0
Standard Cord Freehang,D,700,3000,289.0
Standard Cord Freehang,D,850,3000,312.0
Standard Cord Freehang,D,1000,3000,333.0
Standard Cord Freehang,D,1150,3000,357.0
Standard Cord Freehang,D,1300,3000,382.0
Standard Cord Freehang,D,1450,3000,409.0
Standard Cord Freehang,D,1600,3000,438.0
Standard Cord Freehang,D,1750,3000,468.0
Standard Cord Freehang,D,1900,3000,501.0
Standard Cord Freehang,D,2050,3000,536.0
Standard Cord Freehang,D,2200,3000,573.0
Standard Cord Freehang,D,2350,3000,614.0
Standard Cord Freehang,E,250,200,119.0
Standard Cord Freehang,E,400,200,125.0
Standard Cord Freehang,E,550,200,128.0
Standard Cord Freehang,E,700,200,130.0
Standard Cord Freehang,E,850,200,136.0
Standard Cord Freehang,E,1000,200,147.0
Standard Cord Freehang,E,1150,200,150.0
Standard Cord Freehang,E,1300,200,158.0
Standard Cord Freehang,E,1450,200,165.0
Standard Cord Freehang,E,1600,200,177.0
Standard Cord Freehang,E,1750,200,185.0
Standard Cord Freehang,E,1900,200,194.0
Standard Cord Freehang,E,2050,200,202.0
Standard Cord Freehang,E,2200,200,211.0
Standard Cord Freehang,E,2350,200,220.0
Standard Cord Freehang,E,2500,200,230.0
Standard Cord Freehang,E,2650,200,240.0
Standard Cord Freehang,E,2800,200,250.0
Standard Cord Freehang,E,3000,200,262.0
Standard Cord Freehang,E,250,400,125.0
Standard Cord Freehang,E,400,400,130.0
Standard Cord Freehang,E,550,400,134.0
Standard Cord Freehang,E,700,400,143.0
Standard Cord Freehang,E,850,400,147.0
Standard Cord Freehang,E,1000,400,155.0
Standard Cord Freehang,E,1150,400,162.0
Standard Cord Freehang,E,1300,400,174.0
Standard Cord Freehang,E,1450,400,181.0
Standard Cord Freehang,E,1600,400,190.0
Standard Cord Freehang,E,1750,400,201.0
Standard Cord Freehang,E,1900,400,210.0
Standard Cord Freehang,E,2050,400,218.0
Standard Cord Freehang,E,2200,400,229.0
Standard Cord Freehang,E,2350,400,238.0
Standard Cord Freehang,E,2500,400,249.0
Standard Cord Freehang,E,2650,400,261.0
Standard Cord Freehang,E,2800,400,272.0
Standard Cord Freehang,E,3000,400,285.0
Standard Cord Freehang,E,250,600,128.0
Standard Cord Freehang,E,400,600,136.0
Standard Cord Freehang,E,550,600,145.0
Standard Cord Freehang,E,700,600,148.0
Standard Cord Freehang,E,850,600,155.0
Standard Cord Freehang,E,1000,600,165.0
Standard Cord Freehang,E,1150,600,177.0
Standard Cord Freehang,E,1300,600,186.0
Standard Cord Freehang,E,1450,600,200.0
Standard Cord Freehang,E,1600,600,210.0
Standard Cord Freehang,E,1750,600,218.0
Standard Cord Freehang,E,1900,600,228.0
Standard Cord Freehang,E,2050,600,238.0
Standard Cord Freehang,E,2200,600,248.0
Standard Cord Freehang,E,2350,600,260.0
Standard Cord Freehang,E,2500,600,271.0
Standard Cord Freehang,E,2650,600,284.0
Standard Cord Freehang,E,2800,600,297.0
Standard Cord Freehang,E,3000,600,311.0
Standard Cord Freehang,E,250,800,134.0
Standard Cord Freehang,E,400,800,145.0
Standard Cord Freehang,E,550,800,150.0
Standard Cord Freehang,E,700,800,156.0
Standard Cord Freehang,E,850,800,162.0
Standard Cord Freehang,E,1000,800,179.0
Standard Cord Freehang,E,1150,800,189.0
Standard Cord Freehang,E,1300,800,203.0
Standard Cord Freehang,E,1450,800,214.0
Standard Cord Freehang,E,1600,800,228.0
Standard Cord Freehang,E,1750,800,236.0
Standard Cord Freehang,E,1900,800,246.0
Standard Cord Freehang,E,2050,800,257.0
Standard Cord Freehang,E,2200,800,269.0
Standard Cord Freehang,E,2350,800,280.0
Standard Cord Freehang,E,2500,800,294.0
Standard Cord Freehang,E,2650,800,307.0
Standard Cord Freehang,E,2800,800,321.0
Standard Cord Freehang,E,3000,800,335.0
Standard Cord Freehang,E,250,1000,143.0
Standard Cord Freehang,E,400,1000,150.0
Standard Cord Freehang,E,550,1000,156.0
Standard Cord Freehang,E,700,1000,165.0
Standard Cord Freehang,E,850,1000,177.0
Standard Cord Freehang,E,1000,1000,189.0
Standard Cord Freehang,E,1150,1000,203.0
Standard Cord Freehang,E,1300,1000,220.0
Standard Cord Freehang,E,1450,1000,234.0
Standard Cord Freehang,E,1600,1000,249.0
Standard Cord Freehang,E,1750,1000,253.0
Standard Cord Freehang,E,1900,1000,264.0
Standard Cord Freehang,E,2050,1000,276.0
Standard Cord Freehang,E,2200,1000,289.0
Standard Cord Freehang,E,2350,1000,302.0
Standard Cord Freehang,E,2500,1000,316.0
Standard Cord Freehang,E,2650,1000,330.0
Standard Cord Freehang,E,2800,1000,346.0
Standard Cord Freehang,E,3000,1000,361.0
Standard Cord Freehang,E,250,1200,148.0
Standard Cord Freehang,E,400,1200,158.0
Standard Cord Freehang,E,550,1200,169.0
Standard Cord Freehang,E,700,1200,181.0
Standard Cord Freehang,E,850,1200,189.0
Standard Cord Freehang,E,1000,1200,208.0
Standard Cord Freehang,E,1150,1200,225.0
Standard Cord Freehang,E,1300,1200,240.0
Standard Cord Freehang,E,1450,1200,259.0
Standard Cord Freehang,E,1600,1200,277.0
Standard Cord Freehang,E,1750,1200,278.0
Standard Cord Freehang,E,1900,1200,291.0
Standard Cord Freehang,E,2050,1200,304.0
Standard Cord Freehang,E,2200,1200,318.0
Standard Cord Freehang,E,2350,1200,332.0
Standard Cord Freehang,E,2500,1200,348.0
Standard Cord Freehang,E,2650,1200,363.0
Standard Cord Freehang,E,2800,1200,381.0
Standard Cord Freehang,E,3000,1200,398.0
Standard Cord Freehang,E,250,1400,156.0
Standard Cord Freehang,E,400,1400,173.0
Standard Cord Freehang,E,550,1400,182.0
Standard Cord Freehang,E,700,1400,197.0
Standard Cord Freehang,E,850,1400,208.0
Standard Cord Freehang,E,1000,1400,226.0
Standard Cord Freehang,E,1150,1400,244.0
Standard Cord Freehang,E,1300,1400,265.0
Standard Cord Freehang,E,1450,1400,287.0
Standard Cord Freehang,E,1600,1400,309.0
Standard Cord Freehang,E,1750,1400,316.0
Standard Cord Freehang,E,1900,1400,336.0
Standard Cord Freehang,E,2050,1400,358.0
Standard Cord Freehang,E,2200,1400,381.0
Standard Cord Freehang,E,2350,1400,406.0
Standard Cord Freehang,E,2500,1400,433.0
Standard Cord Freehang,E,2650,1400,462.0
Standard Cord Freehang,E,2800,1400,492.0
Standard Cord Freehang,E,3000,1400,525.0
Standard Cord Freehang,E,250,1600,169.0
Standard Cord Freehang,E,400,1600,182.0
Standard Cord Freehang,E,550,1600,197.0
Standard Cord Freehang,E,700,1600,212.0
Standard Cord Freehang,E,850,1600,225.0
Standard Cord Freehang,E,1000,1600,249.0
Standard Cord Freehang,E,1150,1600,271.0
Standard Cord Freehang,E,1300,1600,294.0
Standard Cord Freehang,E,1450,1600,315.0
Standard Cord Freehang,E,1600,1600,330.0
Standard Cord Freehang,E,1750,1600,342.0
Standard Cord Freehang,E,1900,1600,363.0
Standard Cord Freehang,E,2050,1600,387.0
Standard Cord Freehang,E,2200,1600,412.0
Standard Cord Freehang,E,2350,1600,439.0
Standard Cord Freehang,E,2500,1600,468.0
Standard Cord Freehang,E,2650,1600,499.0
Standard Cord Freehang,E,2800,1600,532.0
Standard Cord Freehang,E,3000,1600,567.0
Standard Cord Freehang,E,250,1800,181.0
Standard Cord Freehang,E,400,1800,197.0
Standard Cord Freehang,E,550,1800,212.0
Standard Cord Freehang,E,700,1800,228.0
Standard Cord Freehang,E,850,1800,244.0
Standard Cord Freehang,E,1000,1800,273.0
Standard Cord Freehang,E,1150,1800,297.0
Standard Cord Freehang,E,1300,1800,324.0
Standard Cord Freehang,E,1450,1800,341.0
Standard Cord Freehang,E,1600,1800,357.0
Standard Cord Freehang,E,1750,1800,369.0
Standard Cord Freehang,E,1900,1800,393.0
Standard Cord Freehang,E,2050,1800,419.0
Standard Cord Freehang,E,2200,1800,447.0
Standard Cord Freehang,E,2350,1800,476.0
Standard Cord Freehang,E,2500,1800,508.0
Standard Cord Freehang,E,2650,1800,541.0
Standard Cord Freehang,E,2800,1800,578.0
Standard Cord Freehang,E,3000,1800,616.0
Standard Cord Freehang,E,250,2000,190.0
Standard Cord Freehang,E,400,2000,212.0
Standard Cord Freehang,E,550,2000,232.0
Standard Cord Freehang,E,700,2000,249.0
Standard Cord Freehang,E,850,2000,268.0
Standard Cord Freehang,E,1000,2000,294.0
Standard Cord Freehang,E,1150,2000,315.0
Standard Cord Freehang,E,1300,2000,330.0
Standard Cord Freehang,E,1450,2000,347.0
Standard Cord Freehang,E,1600,2000,364.0
Standard Cord Freehang,E,1750,2000,387.0
Standard Cord Freehang,E,1900,2000,412.0
Standard Cord Freehang,E,2050,2000,439.0
Standard Cord Freehang,E,2200,2000,468.0
Standard Cord Freehang,E,2350,2000,499.0
Standard Cord Freehang,E,2500,2000,532.0
Standard Cord Freehang,E,2650,2000,567.0
Standard Cord Freehang,E,2800,2000,605.0
Standard Cord Freehang,E,3000,2000,646.0
Standard Cord Freehang,E,250,2200,201.0
Standard Cord Freehang,E,400,2200,223.0
Standard Cord Freehang,E,550,2200,242.0
Standard Cord Freehang,E,700,2200,263.0
Standard Cord Freehang,E,850,2200,283.0
Standard Cord Freehang,E,1000,2200,314.0
Standard Cord Freehang,E,1150,2200,329.0
Standard Cord Freehang,E,1300,2200,346.0
Standard Cord Freehang,E,1450,2200,363.0
Standard Cord Freehang,E,1600,2200,381.0
Standard Cord Freehang,E,1750,2200,411.0
Standard Cord Freehang,E,1900,2200,438.0
Standard Cord Freehang,E,2050,2200,467.0
Standard Cord Freehang,E,2200,2200,497.0
Standard Cord Freehang,E,2350,2200,530.0
Standard Cord Freehang,E,2500,2200,565.0
Standard Cord Freehang,E,2650,2200,603.0
Standard Cord Freehang,E,2800,2200,644.0
Standard Cord Freehang,E,3000,2200,687.0
Standard Cord Freehang,E,250,2400,210.0
Standard Cord Freehang,E,400,2400,234.0
Standard Cord Freehang,E,550,2400,257.0
Standard Cord Freehang,E,700,2400,278.0
Standard Cord Freehang,E,850,2400,304.0
Standard Cord Freehang,E,1000,2400,335.0
Standard Cord Freehang,E,1150,2400,352.0
Standard Cord Freehang,E,1300,2400,369.0
Standard Cord Freehang,E,1450,2400,388.0
Standard Cord Freehang,E,1600,2400,408.0
Standard Cord Freehang,E,1750,2400,434.0
Standard Cord Freehang,E,1900,2400,463.0
Standard Cord Freehang,E,2050,2400,493.0
Standard Cord Freehang,E,2200,2400,526.0
Standard Cord Freehang,E,2350,2400,561.0
Standard Cord Freehang,E,2500,2400,598.0
Standard Cord Freehang,E,2650,2400,638.0
Standard Cord Freehang,E,2800,2400,681.0
Standard Cord Freehang,E,3000,2400,727.0
Standard Cord Freehang,E,250,2600,220.0
Standard Cord Freehang,E,400,2600,244.0
Standard Cord Freehang,E,550,2600,271.0
Standard Cord Freehang,E,700,2600,297.0
Standard Cord Freehang,E,850,2600,322.0
Standard Cord Freehang,E,1000,2600,338.0
Standard Cord Freehang,E,1150,2600,355.0
Standard Cord Freehang,E,1300,2600,373.0
Standard Cord Freehang,E,1450,2600,391.0
Standard Cord Freehang,E,1600,2600,411.0
Standard Cord Freehang,E,1750,2600,444.0
Standard Cord Freehang,E,1900,2600,473.0
Standard Cord Freehang,E,2050,2600,504.0
Standard Cord Freehang,E,2200,2600,538.0
Standard Cord Freehang,E,2350,2600,573.0
Standard Cord Freehang,E,2500,2600,612.0
Standard Cord Freehang,E,2650,2600,653.0
Standard Cord Freehang,E,2800,2600,697.0
Standard Cord Freehang,E,3000,2600,744.0
Standard Cord Freehang,E,250,2800,228.0
Standard Cord Freehang,E,400,2800,259.0
Standard Cord Freehang,E,550,2800,283.0
Standard Cord Freehang,E,700,2800,314.0
Standard Cord Freehang,E,850,2800,342.0
Standard Cord Freehang,E,1000,2800,359.0
Standard Cord Freehang,E,1150,2800,377.0
Standard Cord Freehang,E,1300,2800,395.0
Standard Cord Freehang,E,1450,2800,415.0
Standard Cord Freehang,E,1600,2800,436.0
Standard Cord Freehang,E,1750,2800,473.0
Standard Cord Freehang,E,1900,2800,504.0
Standard Cord Freehang,E,2050,2800,538.0
Standard Cord Freehang,E,2200,2800,573.0
Standard Cord Freehang,E,2350,2800,613.0
Standard Cord Freehang,E,2500,2800,659.0
Standard Cord Freehang,E,250,3000,238.0
Standard Cord Freehang,E,400,3000,271.0
Standard Cord Freehang,E,550,3000,300.0
Standard Cord Freehang,E,700,3000,331.0
Standard Cord Freehang,E,850,3000,348.0
Standard Cord Freehang,E,1000,3000,365.0
Standard Cord Freehang,E,1150,3000,383.0
Standard Cord Freehang,E,1300,3000,403.0
Standard Cord Freehang,E,1450,3000,422.0
Standard Cord Freehang,E,1600,3000,444.0
Standard Cord Freehang,E,1750,3000,494.0
Standard Cord Freehang,E,1900,3000,527.0
Standard Cord Freehang,E,2050,3000,562.0
Standard Cord Freehang,E,2200,3000,599.0
Standard Cord Freehang,E,2350,3000,640.0
Tab Freehang,Elements,250,200,83.0
Tab Freehang,Elements,400,200,84.0
Tab Freehang,Elements,550,200,87.0
Tab Freehang,Elements,700,200,92.0
Tab Freehang,Elements,850,200,93.0
Tab Freehang,Elements,1000,200,100.0
Tab Freehang,Elements,1150,200,102.0
Tab Freehang,Elements,1300,200,109.0
Tab Freehang,Elements,1450,200,112.0
Tab Freehang,Elements,1500,200,118.0
Tab Freehang,Elements,250,400,84.0
Tab Freehang,Elements,400,400,91.0
Tab Freehang,Elements,550,400,92.0
Tab Freehang,Elements,700,400,96.0
Tab Freehang,Elements,850,400,99.0
Tab Freehang,Elements,1000,400,105.0
Tab Freehang,Elements,1150,400,111.0
Tab Freehang,Elements,1300,400,117.0
Tab Freehang,Elements,1450,400,120.0
Tab Freehang,Elements,1500,400,127.0
Tab Freehang,Elements,250,600,87.0
Tab Freehang,Elements,400,600,93.0
Tab Freehang,Elements,550,600,96.0
Tab Freehang,Elements,700,600,101.0
Tab Freehang,Elements,850,600,104.0
Tab Freehang,Elements,1000,600,112.0
Tab Freehang,Elements,1150,600,118.0
Tab Freehang,Elements,1300,600,123.0
Tab Freehang,Elements,1450,600,129.0
Tab Freehang,Elements,1500,600,140.0
Tab Freehang,Elements,250,800,92.0
Tab Freehang,Elements,400,800,96.0
Tab Freehang,Elements,550,800,101.0
Tab Freehang,Elements,700,800,105.0
Tab Freehang,Elements,850,800,111.0
Tab Freehang,Elements,1000,800,118.0
Tab Freehang,Elements,1150,800,126.0
Tab Freehang,Elements,1300,800,134.0
Tab Freehang,Elements,1450,800,141.0
Tab Freehang,Elements,1500,800,149.0
Tab Freehang,Elements,250,1000,94.0
Tab Freehang,Elements,400,1000,101.0
Tab Freehang,Elements,550,1000,105.0
Tab Freehang,Elements,700,1000,111.0
Tab Freehang,Elements,850,1000,117.0
Tab Freehang,Elements,1000,1000,123.0
Tab Freehang,Elements,1150,1000,129.0
